Unnamed: 0,title,price,city,datetime,nb_rooms,nb_baths,surface_area,equipement,link
267,Appartement à vendre 153 m² à Casablanca,1500000.0,Casablanca,2024-11-03 17:54:43,3,2,153.0,"Balcon, Cuisine Équipée, Sécurité",https://www.avito.ma/fr/nassim/appartements/Appartement_%C3%A0_vendre_153_m%C2%B2_%C3%A0_Casablanca_55705622.htm
268,Appartement à vendre 50 m² à Casablanca,1050000.0,Casablanca,2024-10-04 12:22:09,0,0,0.0,"Ascenseur, Balcon, Parking, Terrasse",https://immoneuf.avito.ma/fr/unite/rUd?utm_source=avito_integration&utm_medium=listing_integration
269,Appartement à vendre 144 m² à Casablanca 2mars,1600000.0,Casablanca,2024-11-03 17:52:03,3,2,144.0,"Ascenseur, Balcon, Climatisation, Concierge, Cuisine Équipée, Parking, Terrasse",https://www.avito.ma/fr/2_mars/appartements/Appartement_%C3%A0_vendre_144_m%C2%B2_%C3%A0_Casablanca_2mars_55732884.htm
270,Appartement à vendre 147 m² à Casablanca,1500000.0,Casablanca,2024-11-03 14:07:42,3,3,0.0,"Ascenseur, Balcon, Chauffage, Climatisation, Concierge, Cuisine Équipée, Parking, Sécurité, Terrasse",https://www.avito.ma/fr/franceville/appartements/Appartement_%C3%A0_vendre_147_m%C2%B2_%C3%A0_Casablanca_54701216.htm
271,Appartement à vendre à Sidi Maarouf Casablanca,1050000.0,Casablanca,2024-11-03 13:59:00,0,0,0.0,"Ascenseur, Balcon, Parking, Terrasse",https://www.avito.ma/fr/sidi_maarouf/appartements/Appartement_%C3%A0_vendre_%C3%A0_Sidi_Maarouf_Casablanca_55731994.htm
272,Appartement à vendre 85 m² à Casablanca,960000.0,Casablanca,2024-11-03 13:50:26,2,2,85.0,"Ascenseur, Balcon, Concierge, Cuisine Équipée, Parking, Sécurité",https://www.avito.ma/fr/belv%C3%A9d%C3%A8re/appartements/Appartement_%C3%A0_vendre_85_m%C2%B2_%C3%A0_Casablanca_55145517.htm
273,Appartement à vendre 50 m² à Casablanca,1050000.0,Casablanca,2024-10-04 12:22:09,0,0,0.0,"Ascenseur, Balcon, Parking, Terrasse",https://immoneuf.avito.ma/fr/unite/jst?utm_source=avito_integration&utm_medium=listing_integration
274,Appartement à vendre 57 m² à Casablanca,1050000.0,Casablanca,2024-11-03 13:31:28,0,0,0.0,"Ascenseur, Balcon, Parking, Terrasse",https://www.avito.ma/fr/sidi_bernoussi/appartements/Appartement_%C3%A0_vendre_57_m%C2%B2_%C3%A0_Casablanca_55731914.htm
275,Appartement à vendre 56 m² à Casablanca,520000.0,Casablanca,2024-11-03 13:04:34,2,1,56.0,"Ascenseur, Balcon, Parking, Terrasse",https://www.avito.ma/fr/oulfa/appartements/Appartement_%C3%A0_vendre_56_m%C2%B2_%C3%A0_Casablanca_55731785.htm
276,Appartement à vendre 65 m² à Casablanca,450000.0,Casablanca,2024-11-03 13:01:22,3,1,65.0,"Ascenseur, Balcon, Parking, Terrasse",https://www.avito.ma/fr/oulfa/appartements/Appartement_%C3%A0_vendre_65_m%C2%B2_%C3%A0_Casablanca_55731764.htm
277,Appartement à vendre 50 m² à Casablanca,280000.0,Casablanca,2024-11-03 11:56:03,2,1,50.0,"Ascenseur, Balcon, Parking, Terrasse",https://www.avito.ma/fr/oulfa/appartements/Appartement_%C3%A0_vendre_50_m%C2%B2_%C3%A0_Casablanca_55731545.htm
278,Appartement à vendre 50 m² à Casablanca,1050000.0,Casablanca,2024-10-04 12:22:09,0,0,0.0,"Ascenseur, Balcon, Parking, Terrasse",https://immoneuf.avito.ma/fr/unite/jOY?utm_source=avito_integration&utm_medium=listing_integration
279,Appartement à vendre,400000.0,Marrakech,2024-11-03 11:53:08,2,1,58.0,"Ascenseur, Balcon, Concierge, Cuisine Équipée, Duplex, Parking",https://www.avito.ma/fr/route_de_casablanca/appartements/Appartement_%C3%A0_vendre__55578774.htm
280,Appartement à vendre 70 m² à Casablanca,650000.0,Casablanca,2024-11-03 11:26:25,2,1,70.0,"Ascenseur, Balcon, Parking, Sécurité",https://www.avito.ma/fr/oulfa/appartements/Appartement_%C3%A0_vendre_70_m%C2%B2_%C3%A0_Casablanca_55731468.htm
281,Appartement à vendre 50 m² à Casablanca,950000.0,Casablanca,2024-11-03 10:07:59,1,1,50.0,"Ascenseur, Balcon, Terrasse",https://www.avito.ma/fr/anfa/appartements/Appartement_%C3%A0_vendre_50_m%C2%B2_%C3%A0_Casablanca_55606725.htm
282,Appartement à vendre 75 m² à Casablanca,920000.0,Casablanca,2024-11-03 09:46:20,2,1,0.0,"Ascenseur, Balcon, Parking, Terrasse",https://www.avito.ma/fr/a%C3%AFn_chock/appartements/Appartement_%C3%A0_vendre_75_m%C2%B2_%C3%A0_Casablanca_55592186.htm
283,Appartement à vendre 50 m² à Casablanca,1050000.0,Casablanca,2024-10-04 12:22:09,0,0,0.0,"Ascenseur, Balcon, Parking, Terrasse",https://immoneuf.avito.ma/fr/unite/cYx?utm_source=avito_integration&utm_medium=listing_integration
284,Appartement à vendre à Casablanca,290000.0,Casablanca,2024-11-03 00:22:00,2,1,0.0,"Ascenseur, Balcon, Parking, Terrasse",https://www.avito.ma/fr/oulfa/appartements/Appartement_%C3%A0_vendre_%C3%A0_Casablanca_55730923.htm
285,Appartement à vendre 123 m² à Casablanca,1800000.0,Casablanca,2024-11-02 22:13:03,3,0,0.0,"Ascenseur, Balcon, Parking, Terrasse",https://www.avito.ma/fr/2_mars/appartements/Appartement_%C3%A0_vendre_123_m%C2%B2_%C3%A0_Casablanca_55730365.htm
286,Appartement à vendre à Casablanca 2 mars,1800000.0,Casablanca,2024-11-02 21:59:02,3,0,0.0,"Ascenseur, Balcon, Parking, Terrasse",https://www.avito.ma/fr/2_mars/appartements/Appartement_%C3%A0_vendre_%C3%A0_Casablanca_2_mars_55730307.htm
287,appartement a vendre Casablanca sidi moumen Esaada,460000.0,Casablanca,2024-11-02 21:34:15,2,1,69.0,"Ascenseur, Balcon, Parking, Terrasse",https://www.avito.ma/fr/sidi_moumen/appartements/appartement_a_vendre_Casablanca_sidi_moumen_Esaada__55730193.htm
288,Appartement à vendre 50 m² à Casablanca,1050000.0,Casablanca,2024-10-04 12:22:09,0,0,0.0,"Ascenseur, Balcon, Parking, Terrasse",https://immoneuf.avito.ma/fr/unite/jUt?utm_source=avito_integration&utm_medium=listing_integration
289,Appartement à vendre 96 m² à Casablanca,960000.0,Casablanca,2024-11-02 21:30:35,2,2,100.0,"Ascenseur, Concierge, Cuisine Équipée, Parking, Sécurité",https://www.avito.ma/fr/sidi_bernoussi/appartements/Appartement_%C3%A0_vendre_96_m%C2%B2_%C3%A0_Casablanca_55730171.htm
290,Appartement à vendre Casablanca,1050000.0,Casablanca,2024-11-02 20:36:08,0,0,0.0,"Ascenseur, Balcon, Parking, Terrasse",https://www.avito.ma/fr/sidi_moumen/appartements/Appartement_%C3%A0_vendre_Casablanca__55729991.htm
291,Appartement à vendre 103 m² à Casablanca- Bachkou,1050000.0,Casablanca,2024-11-02 20:22:00,0,0,0.0,"Ascenseur, Balcon, Parking, Terrasse",https://www.avito.ma/fr/bachkou/appartements/Appartement_%C3%A0_vendre_103_m%C2%B2_%C3%A0_Casablanca__Bachkou_55729939.htm
292,Appartement à vendre 64 m² à Casablanca,1050000.0,Casablanca,2024-11-02 19:24:04,0,0,0.0,"Ascenseur, Balcon, Parking, Terrasse",https://www.avito.ma/fr/autre_secteur/appartements/Appartement_%C3%A0_vendre_64_m%C2%B2_%C3%A0_Casablanca_55729822.htm
293,Appartement à vendre 50 m² à Casablanca,1050000.0,Casablanca,2024-10-04 12:22:09,0,0,0.0,"Ascenseur, Balcon, Parking, Terrasse",https://immoneuf.avito.ma/fr/unite/jXu?utm_source=avito_integration&utm_medium=listing_integration
294,appartement à vendre,1050000.0,Casablanca,2024-11-02 19:10:49,0,0,0.0,"Ascenseur, Balcon, Parking, Terrasse",https://www.avito.ma/fr/la_gironde/appartements/appartement_%C3%A0_vendre__55729791.htm
295,52585-Vente Appt à Casablanca Bourgogne (Anfa) de,2320000.0,Casablanca,2024-11-02 18:49:48,3,2,160.0,"Ascenseur, Chauffage, Cuisine Équipée, Parking, Terrasse",https://www.avito.ma/fr/bourgogne/appartements/52585_Vente_Appt_%C3%A0_Casablanca_Bourgogne__Anfa__de__55211019.htm
296,5097-Vente Appt à Casablanca Bourgogne (Anfa) de 1,2400000.0,Casablanca,2024-11-02 18:43:28,3,2,134.0,"Ascenseur, Chauffage, Cuisine Équipée, Parking, Sécurité, Terrasse",https://www.avito.ma/fr/bourgogne/appartements/5097_Vente_Appt_%C3%A0_Casablanca_Bourgogne__Anfa__de_1_54687633.htm
297,50638-Vente Appt à Casablanca Bourgogne (Sidi Bely,1076900.0,Casablanca,2024-11-02 18:35:33,1,1,68.0,"Ascenseur, Balcon, Chauffage, Meublé, Terrasse",https://www.avito.ma/fr/bourgogne/appartements/50638_Vente_Appt_%C3%A0_Casablanca_Bourgogne__Sidi_Bely_55289783.htm
298,Appartement à vendre 50 m² à Casablanca,1050000.0,Casablanca,2024-10-04 12:22:09,0,0,0.0,"Ascenseur, Balcon, Parking, Terrasse",https://immoneuf.avito.ma/fr/unite/jXm?utm_source=avito_integration&utm_medium=listing_integration
299,61292-Vente Appt à Casablanca Lekrimat de 72 m²,830000.0,Casablanca,2024-11-02 18:22:56,1,1,72.0,"Ascenseur, Balcon, Chauffage, Cuisine Équipée, Sécurité",https://www.avito.ma/fr/hay_chrifa/appartements/61292_Vente_Appt_%C3%A0_Casablanca_Lekrimat_de_72_m%C2%B2_55541304.htm
300,60564-Vente Appt à Casablanca Bourgogne (Anfa) de,2200000.0,Casablanca,2024-11-02 18:02:01,2,2,148.0,"Ascenseur, Balcon, Chauffage, Climatisation, Cuisine Équipée, Parking, Sécurité, Terrasse",https://www.avito.ma/fr/bourgogne/appartements/60564_Vente_Appt_%C3%A0_Casablanca_Bourgogne__Anfa__de__55539456.htm
301,"pas serieux, s’abstenir",1050000.0,Casablanca,2024-11-02 17:23:06,0,0,0.0,"Ascenseur, Balcon, Parking, Terrasse",https://www.avito.ma/fr/2_mars/appartements/pas_serieux__s_abstenir__55729466.htm
302,21859-Vente Appt à Casablanca Bourgogne (Sidi Bely,1030000.0,Casablanca,2024-11-02 16:48:51,2,1,88.0,"Ascenseur, Balcon, Chauffage, Climatisation, Cuisine Équipée, Parking, Sécurité, Terrasse",https://www.avito.ma/fr/bourgogne/appartements/21859_Vente_Appt_%C3%A0_Casablanca_Bourgogne__Sidi_Bely_54687949.htm
303,Appartement à vendre 50 m² à Casablanca,1050000.0,Casablanca,2024-10-04 12:22:09,0,0,0.0,"Ascenseur, Balcon, Parking, Terrasse",https://immoneuf.avito.ma/fr/unite/jnH?utm_source=avito_integration&utm_medium=listing_integration
304,apprtement à vendre route de casablanca marrakech,1050000.0,Marrakech,2024-11-02 16:45:03,2,2,89.0,"Ascenseur, Concierge, Cuisine Équipée, Parking, Sécurité",https://www.avito.ma/fr/route_de_casablanca/appartements/apprtement_%C3%A0_vendre_route_de_casablanca_marrakech_55729317.htm
305,61369-Vente Appt à Casablanca Bourgogne (Anfa) de,1969789.0,Casablanca,2024-11-02 15:59:19,3,2,176.0,"Ascenseur, Cuisine Équipée, Parking",https://www.avito.ma/fr/bourgogne/appartements/61369_Vente_Appt_%C3%A0_Casablanca_Bourgogne__Anfa__de__55563624.htm
306,Appartement a vendre,1200000.0,Casablanca,2024-11-02 16:03:02,3,2,0.0,"Balcon, Concierge, Parking, Sécurité",https://www.avito.ma/fr/ain_sebaa/appartements/Appartement_a_vendre_55729161.htm
307,Appartement à vendre 50 m² à Casablanca,1050000.0,Casablanca,2024-10-04 12:22:09,0,0,0.0,"Ascenseur, Balcon, Parking, Terrasse",https://immoneuf.avito.ma/fr/unite/jhS?utm_source=avito_integration&utm_medium=listing_integration
308,61702-Vente Appt à Casablanca Bourgogne (Anfa) de,2048651.0,Casablanca,2024-11-02 15:49:00,3,2,180.0,"Ascenseur, Cuisine Équipée, Parking",https://www.avito.ma/fr/bourgogne/appartements/61702_Vente_Appt_%C3%A0_Casablanca_Bourgogne__Anfa__de__55563629.htm
309,Appartement à vendre 116 m² à Casablanca,1050000.0,Casablanca,2024-11-02 15:49:13,0,0,0.0,"Ascenseur, Balcon, Parking, Terrasse",https://www.avito.ma/fr/oulfa/appartements/Appartement_%C3%A0_vendre_116_m%C2%B2_%C3%A0_Casablanca_55729128.htm
310,Appartement à vendre 39 m² à Casablanca,800000.0,Casablanca,2024-11-02 15:42:55,1,1,39.0,"Ascenseur, Balcon, Chauffage, Climatisation, Concierge, Cuisine Équipée, Parking, Terrasse",https://www.avito.ma/fr/casablanca_finance_city/appartements/Appartement_%C3%A0_vendre_39_m%C2%B2_%C3%A0_Casablanca_54427233.htm
311,Appartement à vendre 168 m² à Casablanca,2190000.0,Casablanca,2024-11-02 15:34:29,3,4,173.0,"Ascenseur, Balcon, Cuisine Équipée, Parking, Sécurité",https://www.avito.ma/fr/bourgogne/appartements/Appartement_%C3%A0_vendre_168_m%C2%B2_%C3%A0_Casablanca_55729085.htm
312,Appartement à vendre 50 m² à Casablanca,1050000.0,Casablanca,2024-10-04 12:22:09,0,0,0.0,"Ascenseur, Balcon, Parking, Terrasse",https://immoneuf.avito.ma/fr/unite/jpN?utm_source=avito_integration&utm_medium=listing_integration
313,61709-Vente Appt à Casablanca Bourgogne (Anfa) de,2026500.0,Casablanca,2024-11-02 15:09:41,3,2,185.0,"Ascenseur, Chauffage, Cuisine Équipée, Parking",https://www.avito.ma/fr/bourgogne/appartements/61709_Vente_Appt_%C3%A0_Casablanca_Bourgogne__Anfa__de__55563630.htm
314,Appartement à vendre 50 m² à Casablanca,1050000.0,Casablanca,2024-11-02 14:32:17,0,0,0.0,"Ascenseur, Balcon, Parking, Terrasse",https://www.avito.ma/fr/oulfa/appartements/Appartement_%C3%A0_vendre_50_m%C2%B2_%C3%A0_Casablanca_55728874.htm
315,Appat à diar Al mansour,1050000.0,Temara,2024-11-02 13:44:29,0,0,0.0,"Ascenseur, Balcon, Parking, Terrasse",https://www.avito.ma/fr/autre_secteur/appartements/Appat_%C3%A0__diar_Al_mansour__48835916.htm
316,Appartement à vendre 62 m² à Casablanca,640000.0,Casablanca,2024-11-02 13:43:46,2,1,62.0,"Ascenseur, Balcon, Concierge, Cuisine Équipée, Meublé, Parking, Sécurité, Terrasse",https://www.avito.ma/fr/ain_sebaa/appartements/Appartement_%C3%A0_vendre_62_m%C2%B2_%C3%A0_Casablanca_55728640.htm
317,Appartement à vendre 50 m² à Casablanca,1050000.0,Casablanca,2024-10-04 12:22:09,0,0,0.0,"Ascenseur, Balcon, Parking, Terrasse",https://immoneuf.avito.ma/fr/unite/jXm?utm_source=avito_integration&utm_medium=listing_integration
318,Appartement à vendre 72 m² à Casablanca,980000.0,Casablanca,2024-11-02 13:15:01,2,2,72.0,"Ascenseur, Balcon, Chauffage, Climatisation, Concierge, Cuisine Équipée, Parking, Sécurité",https://www.avito.ma/fr/la_gironde/appartements/Appartement_%C3%A0_vendre_72_m%C2%B2_%C3%A0_Casablanca_55728506.htm
319,Appartement à vendre 53 m² à Casablanca,330000.0,Casablanca,2024-11-02 13:09:07,2,1,53.0,"Ascenseur, Balcon, Parking, Terrasse",https://www.avito.ma/fr/oulfa/appartements/Appartement_%C3%A0_vendre_53_m%C2%B2_%C3%A0_Casablanca_55728497.htm
320,Appartement à vendre 281 m² à Casablanca,3650000.0,Casablanca,2024-11-02 12:55:14,4,3,349.0,"Ascenseur, Balcon, Climatisation, Concierge, Cuisine Équipée, Parking, Terrasse",https://www.avito.ma/fr/quartier_des_h%C3%B4pitaux/appartements/Appartement_%C3%A0_vendre_281_m%C2%B2_%C3%A0_Casablanca_53301329.htm
321,Appartement Duplex à Vendre - Gauthier Casablanca,4800000.0,Casablanca,2024-11-02 12:33:14,2,1,0.0,"Ascenseur, Balcon, Parking, Terrasse",https://www.avito.ma/fr/gauthier/appartements/Appartement_Duplex_%C3%A0_Vendre___Gauthier_Casablanca_54997024.htm
322,Appartement à vendre 50 m² à Casablanca,1050000.0,Casablanca,2024-10-04 12:22:09,0,0,0.0,"Ascenseur, Balcon, Parking, Terrasse",https://immoneuf.avito.ma/fr/unite/jIA?utm_source=avito_integration&utm_medium=listing_integration
323,Appartement à vendre 144 m² à Casablanca,1050000.0,Casablanca,2024-11-02 12:14:47,0,0,0.0,"Ascenseur, Balcon, Parking, Terrasse",https://www.avito.ma/fr/roches_noires/appartements/Appartement_%C3%A0_vendre_144_m%C2%B2_%C3%A0_Casablanca_55728234.htm
324,Appartement à vendre 69 m² à Casablanca,1050000.0,Casablanca,2024-11-02 11:46:05,0,0,0.0,"Ascenseur, Balcon, Parking, Terrasse",https://www.avito.ma/fr/sidi_othmane/appartements/Appartement_%C3%A0_vendre_69_m%C2%B2_%C3%A0_Casablanca_55728025.htm
325,Appartement Spacieux à vendre 147 m² à Casablanca,1950000.0,Casablanca,2024-11-02 11:30:27,3,2,147.0,"Ascenseur, Balcon, Chauffage, Climatisation, Concierge, Cuisine Équipée, Parking, Sécurité, Terrasse",https://www.avito.ma/fr/2_mars/appartements/Appartement_Spacieux_%C3%A0_vendre_147_m%C2%B2_%C3%A0_Casablanca__55393976.htm
326,Appartement à vendre avec Terrasse - Mers Sultan,1220000.0,Casablanca,2024-11-02 11:27:23,2,1,162.0,"Ascenseur, Balcon, Parking, Terrasse",https://www.avito.ma/fr/mers_sultan/appartements/Appartement_%C3%A0_vendre_avec_Terrasse___Mers_Sultan_55473934.htm
327,Appartement à vendre 50 m² à Casablanca,1050000.0,Casablanca,2024-10-04 12:22:09,0,0,0.0,"Ascenseur, Balcon, Parking, Terrasse",https://immoneuf.avito.ma/fr/unite/OoP?utm_source=avito_integration&utm_medium=listing_integration
328,Appartement 140m² 11ème sans vis-à-vis Bd d’Anfa,1500000.0,Casablanca,2024-11-02 11:29:32,3,2,140.0,"Ascenseur, Balcon, Concierge, Sécurité, Terrasse",https://www.avito.ma/fr/racine/appartements/Appartement_140m%C2%B2_11%C3%A8me_sans_vis_%C3%A0_vis_Bd_d_Anfa_55402277.htm
329,Appartement à vendre 111 m² à Casablanca,960000.0,Casablanca,2024-11-02 11:26:01,2,1,111.0,"Ascenseur, Balcon, Concierge, Parking, Sécurité, Terrasse",https://www.avito.ma/fr/belv%C3%A9d%C3%A8re/appartements/Appartement_%C3%A0_vendre_111_m%C2%B2_%C3%A0_Casablanca__55727950.htm
330,Appartement à vendre 40 m² à Casablanca,780000.0,Casablanca,2024-11-02 10:57:12,1,1,0.0,"Ascenseur, Climatisation, Cuisine Équipée, Meublé, Sécurité",https://www.avito.ma/fr/bourgogne/appartements/Appartement_%C3%A0_vendre_40_m%C2%B2_%C3%A0_Casablanca_54767502.htm
331,Appartement à vendre à hay Lamknsa à Casablanca,470000.0,Casablanca,2024-11-02 10:58:51,2,1,53.0,"Balcon, Climatisation, Cuisine Équipée",https://www.avito.ma/fr/a%C3%AFn_chock/appartements/Appartement_%C3%A0_vendre_%C3%A0_hay_Lamknsa_%C3%A0_Casablanca_55603063.htm
332,Appartement à vendre 50 m² à Casablanca,1050000.0,Casablanca,2024-10-04 12:22:09,0,0,0.0,"Ascenseur, Balcon, Parking, Terrasse",https://immoneuf.avito.ma/fr/unite/jAN?utm_source=avito_integration&utm_medium=listing_integration
333,Appartement à vendre 128 m² à Casablanca,1550000.0,Casablanca,2024-11-02 10:26:30,3,2,128.0,"Ascenseur, Cuisine Équipée, Parking, Sécurité, Terrasse",https://www.avito.ma/fr/maarif/appartements/Appartement_%C3%A0_vendre_128_m%C2%B2_%C3%A0_Casablanca_55727737.htm
334,Appartement à vendre 55 m² à Casablanca,900000.0,Casablanca,2024-11-02 08:59:02,2,3,55.0,"Chauffage, Concierge, Parking",https://www.avito.ma/fr/hermitage/appartements/Appartement_%C3%A0_vendre_55_m%C2%B2_%C3%A0_Casablanca_55727285.htm
335,Appartement 82 m² à Casablanca,1600000.0,Casablanca,2024-11-01 23:47:43,2,2,82.0,"Balcon, Climatisation, Cuisine Équipée, Parking",https://www.avito.ma/fr/maarif/appartements/Appartement_82_m%C2%B2_%C3%A0_Casablanca_55726995.htm
336,Appartement à vendre 39 m² à Casablanca,790000.0,Casablanca,2024-11-01 22:48:26,1,1,39.0,"Ascenseur, Balcon, Climatisation, Concierge, Cuisine Équipée, Parking, Sécurité",https://www.avito.ma/fr/beaus%C3%A9jour/appartements/Appartement_%C3%A0_vendre_39_m%C2%B2_%C3%A0_Casablanca_54343420.htm
337,Appartement à vendre 50 m² à Casablanca,1050000.0,Casablanca,2024-10-04 12:22:09,0,0,0.0,"Ascenseur, Balcon, Parking, Terrasse",https://immoneuf.avito.ma/fr/unite/jhh?utm_source=avito_integration&utm_medium=listing_integration
338,Appartement à vendre 44 m² à Casablanca,809000.0,Casablanca,2024-11-01 22:44:31,1,1,42.0,"Ascenseur, Balcon, Parking, Terrasse",https://www.avito.ma/fr/beaus%C3%A9jour/appartements/Appartement_%C3%A0_vendre_44_m%C2%B2_%C3%A0_Casablanca_54344492.htm
339,Appartement à vendre 300 m² à Casablanca,1500.0,Casablanca,2024-11-01 21:28:45,1,0,0.0,"Ascenseur, Balcon, Parking, Terrasse",https://www.avito.ma/fr/belv%C3%A9d%C3%A8re/appartements/Appartement_%C3%A0_vendre_300_m%C2%B2_%C3%A0_Casablanca_55726588.htm
340,appartement a vendre centre de Casablanca,2100000.0,Casablanca,2024-11-01 18:40:22,3,3,164.0,"Ascenseur, Balcon, Chauffage, Climatisation, Concierge, Cuisine Équipée, Duplex, Parking, Sécurité, Terrasse",https://www.avito.ma/fr/la_gironde/appartements/appartement_a_vendre_centre_de_Casablanca__55714562.htm
341,18144-Vente Appt à Casablanca Les Princesses de 81,1100000.0,Casablanca,2024-11-01 18:28:35,2,1,81.0,"Ascenseur, Balcon, Chauffage, Cuisine Équipée, Parking",https://www.avito.ma/fr/les_princesses/appartements/18144_Vente_Appt_%C3%A0_Casablanca_Les_Princesses_de_81_54687863.htm
342,Appartement à vendre 50 m² à Casablanca,1050000.0,Casablanca,2024-10-04 12:22:09,0,0,0.0,"Ascenseur, Balcon, Parking, Terrasse",https://immoneuf.avito.ma/fr/unite/jVK?utm_source=avito_integration&utm_medium=listing_integration
343,46645-Vente Appt à Casablanca Burger de 110 m²,1100000.0,Casablanca,2024-11-01 18:01:40,2,1,110.0,Balcon,https://www.avito.ma/fr/maarif/appartements/46645_Vente_Appt_%C3%A0_Casablanca_Burger_de_110_m%C2%B2_55577056.htm
344,Appartement à vendre 31 m² à Casablanca,1300000.0,Casablanca,2024-11-01 16:54:59,1,36,0.0,"Ascenseur, Concierge, Cuisine Équipée, Meublé, Sécurité",https://www.avito.ma/fr/mers_sultan/appartements/Appartement_%C3%A0_vendre_31_m%C2%B2_%C3%A0_Casablanca_55725805.htm
345,Appartement à vendre 127m² à Casablanca,2200000.0,Casablanca,2024-11-01 14:14:11,3,2,127.0,"Ascenseur, Balcon, Chauffage, Climatisation, Concierge, Cuisine Équipée, Parking, Sécurité, Terrasse",https://www.avito.ma/fr/maarif/appartements/Appartement_%C3%A0_vendre_127m%C2%B2_%C3%A0_Casablanca_52869889.htm
346,61339-Vente Appt à Casablanca Belvedere (Roches No,1054000.0,Casablanca,2024-11-01 14:06:31,3,2,124.0,"Ascenseur, Balcon, Cuisine Équipée",https://www.avito.ma/fr/belv%C3%A9d%C3%A8re/appartements/61339_Vente_Appt_%C3%A0_Casablanca_Belvedere__Roches_No_55724977.htm
